wavelength,absorption_1,absorption_2,absorption_3,absorption_4,absorption_5,absorption_6,absorption_7,absorption_8,absorption_9,absorption_10,absorption_11,absorption_12,absorption_13,absorption_14,absorption_15,absorption_16,absorption_17,absorption_18,absorption_19,absorption_20,absorption_21,absorption_22,absorption_23,absorption_24,absorption_25,absorption_26,absorption_27,absorption_28,absorption_29,absorption_30,absorption_31,absorption_32,absorption_33,absorption_34,absorption_35,absorption_36,absorption_37,absorption_38,absorption_39,absorption_40,absorption_41,absorption_42,absorption_43,absorption_44,absorption_45,absorption_46,absorption_47,absorption_48,absorption_49,absorption_50,absorption_51,absorption_52,absorption_53,absorption_54,absorption_55,absorption_56,absorption_57,absorption_58,absorption_59,absorption_60,absorption_61,absorption_62,absorption_63,absorption_64,absorption_65,absorption_66,absorption_67,absorption_68,absorption_69,absorption_70,absorption_71,absorption_72,absorption_73,absorption_74,absorption_75,absorption_76,absorption_77,absorption_78,absorption_79,absorption_80,absorption_81,absorption_82,absorption_83,absorption_84,absorption_85,absorption_86,absorption_87,absorption_88,absorption_89,absorption_90,absorption_91,absorption_92,absorption_93,absorption_94,absorption_95,absorption_96,absorption_97,absorption_98,absorption_99,absorption_100,absorption_101,absorption_102,absorption_103,absorption_104,absorption_105,absorption_106,absorption_107,absorption_108,absorption_109,absorption_110,absorption_111,absorption_112,absorption_113,absorption_114,absorption_115,absorption_116,absorption_117,absorption_118,absorption_119,absorption_120,absorption_121,absorption_122,absorption_123,absorption_124,absorption_125,absorption_126,absorption_127,absorption_128,absorption_129,absorption_130,absorption_131,absorption_132,absorption_133,absorption_134,absorption_135,absorption_136,absorption_137,absorption_138,absorption_139,absorption_140,absorption_141,absorption_142,absorption_143,absorption_144,absorption_145,absorption_146,absorption_147,absorption_148,absorption_149,absorption_150,absorption_151,absorption_152,absorption_153,absorption_154,absorption_155,absorption_156,absorption_157,absorption_158,absorption_159,absorption_160,absorption_161,absorption_162,absorption_163,absorption_164,absorption_165,absorption_166,absorption_167,absorption_168,absorption_169,absorption_170,absorption_171,absorption_172,absorption_173,absorption_174,absorption_175,absorption_176,absorption_177,absorption_178,absorption_179,absorption_180,absorption_181,absorption_182,absorption_183,absorption_184,absorption_185,absorption_186,absorption_187,absorption_188,absorption_189,absorption_190,absorption_191,absorption_192,absorption_193,absorption_194,absorption_195,absorption_196,absorption_197,absorption_198,absorption_199,absorption_200,absorption_201,absorption_202,absorption_203,absorption_204,absorption_205,absorption_206,absorption_207,absorption_208,absorption_209,absorption_210,absorption_211,absorption_212,absorption_213,absorption_214,absorption_215,absorption_216,absorption_217,absorption_218,absorption_219,absorption_220,absorption_221,absorption_222,absorption_223,absorption_224,absorption_225,absorption_226,absorption_227,absorption_228,absorption_229,absorption_230,absorption_231,absorption_232,absorption_233,absorption_234,absorption_235,absorption_236,absorption_237,absorption_238,absorption_239,absorption_240,absorption_241,absorption_242,absorption_243,absorption_244,absorption_245,absorption_246,absorption_247,absorption_248,absorption_249,absorption_250,absorption_251,absorption_252,absorption_253,absorption_254,absorption_255,absorption_256,absorption_257,absorption_258,absorption_259,absorption_260,absorption_261,absorption_262,absorption_263,absorption_264,absorption_265,absorption_266,absorption_267,absorption_268,absorption_269,absorption_270,absorption_271,absorption_272,absorption_273,absorption_274,absorption_275,absorption_276,absorption_277,absorption_278,absorption_279,absorption_280,absorption_281,absorption_282,absorption_283,absorption_284,absorption_285,absorption_286,absorption_287,absorption_288,absorption_289,absorption_290,absorption_291,absorption_292,absorption_293,absorption_294,absorption_295,absorption_296,absorption_297,absorption_298,absorption_299,absorption_300,absorption_301,absorption_302,absorption_303,absorption_304,absorption_305,absorption_306,absorption_307,absorption_308,absorption_309,absorption_310,absorption_311,absorption_312,absorption_313,absorption_314,absorption_315,absorption_316,absorption_317,absorption_318,absorption_319,absorption_320,absorption_321,absorption_322,absorption_323,absorption_324,absorption_325,absorption_326,absorption_327,absorption_328,absorption_329,absorption_330,absorption_331,absorption_332,absorption_333,absorption_334,absorption_335,absorption_336,absorption_337,absorption_338,absorption_339,absorption_340,absorption_341,absorption_342,absorption_343,absorption_344,absorption_345,absorption_346,absorption_347,absorption_348,absorption_349,absorption_350,absorption_351,absorption_352,absorption_353,absorption_354,absorption_355,absorption_356,absorption_357,absorption_358,absorption_359,absorption_360,absorption_361,absorption_362,absorption_363,absorption_364,absorption_365,absorption_366,absorption_367,absorption_368,absorption_369,absorption_370,absorption_371,absorption_372,absorption_373,absorption_374,absorption_375,absorption_376,absorption_377,absorption_378,absorption_379,absorption_380,absorption_381,absorption_382,absorption_383,absorption_384,absorption_385,absorption_386,absorption_387,absorption_388,absorption_389,absorption_390,absorption_391,absorption_392,absorption_393,absorption_394,absorption_395,absorption_396,absorption_397,absorption_398,absorption_399,absorption_400
2015,3.776063065316525,3.1021860000181634,4.270383264364322,2.7720530726734225,4.687773504602522,4.505600974036931,3.470333767458683,4.355127102319284,2.6722426635843615,4.7570085659147825,4.308329575737537,4.2097855617165365,2.861614051262931,3.0535810263146774,3.406820708748841,3.6332484877771445,3.293920775524114,2.3862370484622475,2.7713979484639717,3.4516583732457105,4.472778450575221,2.8082069096318616,4.918488959349943,2.8181775663013435,4.557923109792493,4.159062265917253,3.5909874143763623,2.8786659185853964,3.344627675662951,3.0991150094083473,4.372822365618726,4.435455953870239,2.617433036809822,4.556506844355745,3.9138322559865872,3.67039589138901,2.5361280717812784,4.309444793734753,3.271332526339846,3.4313778077521837,2.605470486144195,4.358026639465829,4.317932827079297,2.616095796606237,3.900740379895502,2.551623138624787,2.246047302762004,4.041255892688684,3.6799921876220907,3.205450141309635,2.334836864320697,2.8771118214099394,4.232139903315528,3.9868005003405393,4.5148427979610615,3.442309843636354,2.9718979211956533,3.749070983897989,3.580123651906222,3.1344899621820232,3.8961373725220034,3.6297480465985568,4.825908647406387,2.716493126783942,3.948803836243559,4.237737480013539,3.4251511984202265,3.382072040708866,3.616351483484991,2.6089488674451804,2.6274131715837523,2.5628065013861114,4.164337284803286,2.6680278382335776,3.6702283453553397,3.4899251319274445,3.3097480630072917,3.797890925359482,4.312070551813335,2.9743812317797094,3.4949863802878682,4.326564434040338,3.2981501590522777,3.5230043621343574,3.852321727414227,2.651728642713555,4.191994753992988,2.76097067836704,4.3411850102391245,3.24630930872606,4.382102989701789,3.3693009574563595,3.3288442254856547,2.474466912491757,4.70512101159144,4.428301752547899,2.4556025958587178,3.2594934169963774,2.6824398817882136,3.233665830365043,3.132895796168234,2.4565700151367924,2.565844593907602,4.062759559101708,4.1244648769555745,3.8995738600223655,4.747404977979325,4.439138722566961,3.3443470252120147,4.533224885431621,3.7053706110685023,3.7166514720161903,3.622727380446038,2.707777005977177,4.638404272432921,3.0563349351500833,3.448582083552257,4.160292985711212,4.212210300859872,2.7844662148516113,2.4182583635955703,3.8500334907439093,3.8029895765732564,3.713247640542416,3.2949580824174287,3.4606000463857636,3.593288435092997,3.2965362067228288,2.8620715848006544,3.400212115433923,2.6201558484917684,3.464640495218716,3.888670815881637,3.122166597140932,4.636584113386232,2.6037604862835475,2.584978892269241,3.7455299057728144,2.804545709192055,3.645251855905649,3.3887871112518755,4.256104866767208,3.4460918163220104,3.389075335915415,4.047919056329005,4.835101471234255,4.51787823777714,3.914442021730374,3.7949279840571464,3.7861555779587155,3.840293606629096,3.1925682070963575,4.296002410244378,2.9090452335069665,3.783068742165385,3.5433653212192846,2.787715048705291,4.234128238601783,2.9377033048643635,3.6933856267926934,4.157866502058781,3.8502220096973883,3.0629704361145516,3.725528500710962,4.403336449501093,3.375114555983062,4.480871300132059,4.456516300846348,4.833054943163849,2.6167608515227814,2.398756782464733,2.604955780512046,2.734447469013097,2.7264431123292776,3.93706605140978,3.8102704118258193,3.197621036473953,2.514826775991231,4.228664754406171,3.2047340202551235,4.40852041045802,3.3732173115478408,4.285584912723967,3.8405060594908607,3.536089466404277,2.8861611196104597,4.2591832650488275,3.719033025831629,3.970980860245557,4.563971028563163,3.5493028147714387,3.008906056976531,4.64935084038897,4.4248690477065065,3.531049502364485,2.3846689550469353,2.6219095453748547,3.2216324914179104,3.347328143948934,2.7864438646248626,4.719990567636601,3.970706001672078,4.652749424047697,3.177976433271212,3.414525554998683,4.3047242880477885,2.4750894156352947,4.817510363169118,3.376898444628115,2.6012668094944753,4.520918357163028,3.8282435882388306,2.759889983534401,2.498180814906185,3.3936944279297454,4.285889186057192,3.4305606165746556,3.282753457394696,2.602892686332399,3.019644284599429,3.8649993746806253,4.798845775630296,3.05413880462512,4.758921836582343,4.203724930059303,3.7128547841434383,3.7736394464160874,3.3500577535849554,2.4794370003632173,3.4548040444585797,4.028280879880824,3.6131016376744096,4.6552516371001715,4.019042515736406,4.671332078440862,2.367458069982792,4.192804996029508,4.667083101298279,2.596846885864315,2.3812214596519428,3.823269554936259,4.235488188564869,4.433905126540763,4.157646941673232,3.550126832001269,2.8941255430264095,3.2198615697835664,3.219318091171562,3.3835193765563725,4.438847697647875,4.0055304297525725,3.134520019892108,3.6069971848697757,4.220959353369279,4.002723009453561,4.460401776378263,2.971028883860401,3.9810055867360994,2.7047315676933037,3.0325606937622656,4.3138615864030765,3.1898244086000553,4.556112123740077,3.925966263015418,3.1961162752037793,2.700498599049248,4.018537589168285,2.829595261329594,2.5979799976679065,3.2991453108034805,2.805506937280124,4.219125473728978,3.26173989619553,3.5731100224419188,3.1813616494889922,4.759253361183147,3.9801278068307075,4.83305282554758,2.4906163068387,2.506092952072372,4.828534943016203,3.663674575088776,4.510374898059042,2.7730511731645704,3.960336399396903,3.747791378834779,4.0158886542670755,3.5708893831478017,2.916953799840703,3.5969244496246837,2.9025001266444077,3.5569231947546283,4.670922427564957,2.6252804699829877,2.6092293121368098,4.5195338650149575,3.114433095223157,2.959080385731733,3.2528302426370517,3.8329441113903737,4.670698628804524,3.5308890813688274,3.0159130692938394,4.257157497877294,4.045228415275944,2.5152720915438693,4.477833470564183,2.8968302615031702,4.084645580383172,4.522529439794729,4.140879645820074,4.258060532113058,2.4838863838437377,3.664638446177424,3.3153901905128382,3.5112923504887754,2.587831177301187,3.714838042721502,2.720106444002956,3.9363116218932404,3.4332124858446087,2.7427899908928293,4.464596215648888,4.023047038636599,3.0896989770498067,4.323289535200558,3.024307745256929,3.458767739484765,2.8292797024431464,2.572047676360841,4.849105845271001,3.38645257121341,3.143172355100588,4.665164351774205,2.5545055494519278,3.043757358363726,3.3614272054397993,3.130987684898411,3.71497225098615,2.6746293858140597,4.631756407462341,2.691311568344072,4.855374326917667,3.2701094985617574,3.5805533497211184,3.3485542673552295,3.553016907362898,4.134923261684063,3.8770856633974935,4.681370822543539,3.49296118613651,3.491765784353639,4.392932513759345,3.500450189559228,2.3096557521503183,2.6445937598143177,4.171005042160884,2.758044930497972,3.8855090438809285,3.697295557513977,4.081317387952436,3.2152975155993118,4.529094730966084,3.009430993368691,4.207636106212812,3.6952821206095754,3.3258794793793007,2.7189577465912182,2.9533294637202343,3.5410484934349333,2.439015880921143,3.9338861723104057,4.868765333319691,3.9886115840943286,3.621138477984042,3.6344235589375256,3.959209813649947,3.7384830863998273,4.1728004204897795,4.484178917047399,3.8604050912681007,3.29325288456584,2.4027354057180585,2.623682471148465,4.489909121115488,3.005105637524127,3.2209998397548967,4.320517123614588,4.352733924960932,3.8157008953287743,4.090792551389209,3.1430353858841524,4.088133912718559,4.121913572604899,3.735294594998425,2.4451557963473523,3.415704363207803,3.047533836651129,3.353413937473511,3.1121397371320016
2016,3.73992285621854,3.0735554446354167,4.230238091463187,2.7454325342062456,4.642697824331311,4.462904954412388,3.4378719973930605,4.313361595046241,2.646039242874482,4.713877459563087,4.26749588209801,4.171218373136413,2.832913780124288,3.025692645268797,3.375815236478804,3.5989550585550716,3.262635797808586,2.3640785360216925,2.7436470084097584,3.4199431312185853,4.428576386513878,2.7812582764370206,4.872273618760712,2.7918950376498395,4.515178003771699,4.118929175221233,3.557136574494524,2.850949138404201,3.3129546281440105,3.068622381816281,4.331997781258672,4.394790429976829,2.5916203579276247,4.512486072947654,3.876980248177472,3.636751884862344,2.5120756485566154,4.267021703198529,3.239821428247711,3.3988199115131694,2.580241308052986,4.317778614218291,4.276721631914,2.5899427495834537,3.865388044129384,2.5298728623916964,2.225448522167824,4.00378819487498,3.6452771576601948,3.1764353751349477,2.3116322181152205,2.851303393524151,4.1911327260724995,3.948618218991815,4.4710584812900525,3.410787968965281,2.9431324914930124,3.7132020762072786,3.5469255112460782,3.1061502900964584,3.8593028935663223,3.595905703005428,4.780661698882265,2.6914204024002455,3.912947381723614,4.198197080755165,3.3926493930080555,3.348923588563416,3.5814668902651476,2.5845072838757215,2.6051605696502924,2.539647364277302,4.124164341416807,2.644022181202657,3.636098610875046,3.4559681233320405,3.280383359455192,3.7622796718881895,4.270272478544031,2.947274663097743,3.4612183951003344,4.2853414527695195,3.265451363694562,3.4894358450366445,3.8164211914242654,2.6283702434656653,4.152235187973592,2.7360996340720876,4.299000911675372,3.216622767662539,4.34055380705034,3.3387615821057115,3.299105228652605,2.451240609745388,4.659831077057095,4.385071829111574,2.433305355836477,3.229962914288585,2.6578624901984864,3.2027766505792505,3.103218380015084,2.433151243336252,2.540819439806712,4.026234838050878,4.086470047625418,3.863852755448304,4.7052883480988195,4.395976204206731,3.313622251876677,4.490228017328023,3.671237737367648,3.6821883082068516,3.5886338036412466,2.682140696944417,4.593792003796483,3.028848780567639,3.4147025500159414,4.120654512967026,4.17315327407095,2.7590584345287463,2.395059427389595,3.8132848974552656,3.767052703668696,3.6780929710581414,3.264022702492123,3.4292419426025185,3.559187029483582,3.2654492834695295,2.8340112789292906,3.368159192391604,2.596281065023115,3.4326614688459425,3.8510328864182277,3.0943259517856725,4.593854003451727,2.5807197955295704,2.5606961526985357,3.71167486531349,2.7782140611223185,3.6097812737614334,3.3575973688813474,4.216823383731479,3.4132821217352616,3.3594058699164324,4.010699184238769,4.791058309567844,4.4762809879324825,3.8807240377577186,3.7589342866867,3.750971703186747,3.805287205191691,3.162640395325015,4.2548631754587065,2.881488067423767,3.748980391284197,3.5090393086060527,2.7624104374976195,4.195302515255139,2.9100540980493315,3.658930982311788,4.119537200762067,3.813686835350533,3.0337209181750557,3.6900488578937276,4.361318713316432,3.3425526114407145,4.437749647184413,4.414396685161799,4.786691654928652,2.5921925549140967,2.3752354099906277,2.581880795296557,2.708411553720393,2.70107061553909,3.9008617817687155,3.7757061949132833,3.1674573955583414,2.49064517811066,4.1891317983157474,3.174613006607268,4.365709796982861,3.341417169302479,4.246509599981177,3.8040283889535136,3.502431445358753,2.859425485216714,4.218623609597177,3.6849541123013414,3.934593987832379,4.51883069423957,3.515720260173182,2.98086959523446,4.605619600597402,4.384530370498387,3.496815128234408,2.3639217981303053,2.59877677534811,3.1924238990668803,3.316164880140531,2.7613187566787074,4.674739494308352,3.9336391236495674,4.60818259265128,3.149468539257935,3.383709139247292,4.265970212404274,2.4523908847981555,4.771939000086993,3.3443401570838653,2.5790026247390867,4.477654647263907,3.7913429539965477,2.7341890770340225,2.4742292766459806,3.3623588918155076,4.244853177922555,3.398263436434555,3.251441492590238,2.578375589173502,2.991435819667167,3.828482978550259,4.753858358139437,3.026083178496371,4.714114530139354,4.164810894358582,3.6789179332112876,3.7380394188078023,3.3205992097258017,2.457752972387928,3.422204474432012,3.990865273197768,3.57817163163254,4.6112813159825805,3.9819513705969505,4.628570083812609,2.3452992500042136,4.15347822589678,4.6209136992438005,2.572526559351255,2.358309033451439,3.7868288781033654,4.194238288729004,4.3911881457040405,4.117958989386515,3.5163424179229286,2.866507949919405,3.1905280486955814,3.1893627092970935,3.3514383594544226,4.397650127006566,3.9652746161058023,3.105258520309842,3.571098107607645,4.180695701109206,3.9651761754013495,4.418356338434296,2.94208292336709,3.943663397505829,2.677522411615137,3.002443542934305,4.272980626917533,3.1590829453569773,4.513823202769099,3.8896219505229515,3.167459684570885,2.6756822687197657,3.9814775093262207,2.803915217505644,2.5745624472216035,3.268935963960974,2.779174216192653,4.179979729660288,3.229844439621679,3.5389231043066545,3.1542282693138515,4.7147094784036065,3.943071967981599,4.787168387478677,2.4660437213355793,2.48363433309303,4.7835156397946434,3.6295842996459884,4.468209900898962,2.749181628638021,3.9245954183092056,3.7135469769253553,3.976394206621144,3.5391178203560596,2.8909083353905274,3.562578106399399,2.8737585242802357,3.5239433096536708,4.626392130702234,2.6027563937883995,2.5849031888605856,4.4757131416622595,3.086446887012495,2.931927556706788,3.2213491742581306,3.7966098887576836,4.625882950427187,3.4990407811595663,2.98705735710335,4.216448230254976,4.0078099700289265,2.492291042672769,4.434760644030791,2.8693362238515725,4.044774537563908,4.4801306775596315,4.103778496451668,4.217962677466158,2.4612223280611034,3.6302246931760505,3.2828000737011576,3.4777842815197824,2.563178531348431,3.6792181658128955,2.695296067594262,3.8999193712064315,3.400971272950598,2.718206269372758,4.422816039270532,3.986048513913082,3.0614770327613328,4.283214416118425,2.9968120016907593,3.4267475029721046,2.8039351851041205,2.5463710406459144,4.80432534930484,3.355548502349568,3.1146041873887844,4.620983802170758,2.5308972963948633,3.015845211011021,3.328188328103609,3.1031443721629715,3.6813050441484436,2.649057847254184,4.588450527814071,2.6660157635612367,4.80926584274469,3.2405625503337605,3.54644685905811,3.3175112190119758,3.5204928795289274,4.095945484465132,3.839612097403836,4.6369817048912,3.460573221652991,3.45779885231278,4.351806719173289,3.467433328217851,2.2878337203863346,2.620355313100788,4.131115384612566,2.7321479736339294,3.850959790317172,3.6622239894459323,4.04364585772771,3.1858788536828153,4.485747070908098,2.980219742876919,4.166874534066355,3.659939532087795,3.292520715940315,2.69354455110254,2.924400230767382,3.50880571866278,2.4163470535260068,3.897644419744104,4.822794783806764,3.9497667188922416,3.585224957049423,3.5992583274164205,3.9212135755286006,3.702108022670501,4.132860797589391,4.441443802805689,3.8230758092698354,3.26307599722554,2.3787660690098837,2.5989166910083186,4.448404564725297,2.97896161942537,3.1910733429722575,4.278900723561451,4.31250056572064,3.779856191534239,4.05176193157244,3.1140206545488094,4.049281841083083,4.084334858263305,3.7006468568601045,2.4227335176653346,3.3836659962777444,3.018421073094934,3.3211700822927255,3.083009956728974
2017,3.7024587173820565,3.0433782060775614,4.189313913605969,2.718912618210901,4.597930677792184,4.42142014754873,3.404749170145631,4.272123718023354,2.622049931797802,4.668170834125144,4.226759824173199,4.13236304068795,2.805078250813727,2.9976368537376366,3.345705792433633,3.5649391066413183,3.230760601978382,2.3409371866417197,2.716472645107825,3.3867673090758847,4.38662515487932,2.7563332754166026,4.8261378901321725,2.765236766624032,4.470440544262228,4.0795324746626855,3.5219415403223184,2.8248406383564113,3.281566099446168,3.0399715584909255,4.292000314594907,4.35266098604654,2.567770248720628,4.468913754740154,3.838892305325487,3.601301067906592,2.4879213271687424,4.225045554616041,3.2095726869586807,3.3657983480652085,2.5555941814496794,4.27680308437339,4.235033485955358,2.5639293953977726,3.828060076621455,2.5043950949713123,2.203193066408804,3.9665192667639553,3.612366162954225,3.1464553797043626,2.291588421839406,2.8242856242479744,4.149719669231963,3.910406641374133,4.4275017092792455,3.3771914716594336,2.914620352850748,3.6776568317978025,3.512569046120723,3.077511092425867,3.820944109136028,3.560121441636656,4.735179904000654,2.665439081441489,3.876485744667331,4.158573944801809,3.358816415451876,3.3159800649269493,3.5470955920356033,2.561035990776716,2.5796658902182172,2.517492770026496,4.085388546404539,2.616995100582051,3.6028504242698833,3.4228845694609435,3.247876082482851,3.725359809769722,4.228453592895269,2.9203550189266956,3.428994959969594,4.24393507207625,3.2326291684231165,3.455581471533717,3.7796160034346307,2.601716129736121,4.110598530968915,2.711031744948789,4.25850935519077,3.1872572484646096,4.299296802183264,3.3076079453561067,3.268193415570598,2.4264535903830042,4.614876173486942,4.342575688196901,2.4105232037459867,3.1989965375344034,2.6305953284108785,3.1728964703640727,3.071109740298645,2.410279175634692,2.51589226922509,3.98923137292249,4.048950349138254,3.828157528754494,4.660285338169854,4.3535449059124725,3.281672913874844,4.446042562797677,3.6356556044578197,3.6471971758026127,3.5534031039062546,2.6554229631593143,4.549889594221073,3.0005904904031975,3.3819090570019696,4.080536939232456,4.1326390894898255,2.7324750142880254,2.37107345961372,3.7770557832926808,3.7322122661853223,3.642506021555672,3.2316498119877233,3.39715570189152,3.524326997639366,3.2340993719928597,2.80625669175543,3.336222417119085,2.5720190497238207,3.4008094391453363,3.8138828019370115,3.0639291105068978,4.550368644866965,2.5562430816446438,2.5374659461073215,3.6764401144426375,2.753440318592692,3.5744912504617954,3.327174951536773,4.175518946837417,3.3807602621371684,3.3286483038125065,3.973709747511285,4.745276679653398,4.434688814232973,3.8430690581554154,3.7231391301608436,3.71799181179528,3.767003956583341,3.1309410593540945,4.214163112809277,2.8549405730064543,3.7129856601711566,3.4773329946017433,2.7366127618996146,4.156121816928666,2.8807876597866473,3.6229180059679744,4.079053396049022,3.7768010701642667,3.0064932176894525,3.655126488107176,4.320858704129774,3.310184409421843,4.396482000535579,4.373601510206355,4.740647811559579,2.5664279959490064,2.3510495918046557,2.556322171056684,2.683870023163596,2.6739825782542024,3.8633106364978453,3.7399709878381304,3.1383250252823194,2.466702443708262,4.148545586926478,3.146528634360205,4.323096549732988,3.3079558960945152,4.205646915341867,3.7665247907297865,3.4682083428599046,2.8320726523868225,4.177148767160301,3.6498122455669773,3.8974696864183276,4.476136542642917,3.48078133970392,2.9523787740060525,4.563297455719655,4.342733502265571,3.462891850361192,2.341099254641341,2.57381968179841,3.1626524158754044,3.284296076610879,2.7342963884378895,4.630202104758928,3.896363381661548,4.565056934812209,3.118738326699614,3.352717604952434,4.225824745243723,2.428279411089496,4.726487820797195,3.313826033988483,2.555330965522723,4.433955285868832,3.75327021489639,2.7070402627447767,2.4507745468945887,3.3293759979393656,4.205031169144626,3.364784457503495,3.220739163056596,2.5529585002043778,2.961092470019666,3.791916559296427,4.708471350537294,2.9981478046385797,4.66998752878684,4.123512808082234,3.6431741958612465,3.7027523453500106,3.2894483824699297,2.4347014887731673,3.3887349644480245,3.9523766826719426,3.5431051647259735,4.566547360618014,3.9432438612226837,4.583356346117475,2.3230902705825405,4.115294711551076,4.575949421976065,2.548658633108245,2.335483803036008,3.7510500956299193,4.152475439936375,4.3490945934389735,4.0787394168289275,3.4805423265839366,2.8383816099535863,3.16040713593376,3.158769617544348,3.3194858331692254,4.35589966308512,3.927020981007437,3.0750172580341384,3.537439010727459,4.140045583949477,3.9276376892086557,4.375749029371883,2.913496531623551,3.905395716589288,2.652564899214651,2.97427809625516,4.229869209471367,3.128417037993286,4.4698587211122,3.853029464421574,3.1382676009828097,2.6496165324353607,3.9439253249615702,2.7777342306147297,2.549901818902427,3.23935456643918,2.7540510600312054,4.138970321316123,3.1981437752931114,3.50532649337506,3.124254606554669,4.671864018107719,3.9047582983958313,4.742775988631853,2.443656487093196,2.4615411443088435,4.738018512213354,3.593782805550384,4.426091308396963,2.7238285646269556,3.8874072693163613,3.6776688189441886,3.938790231928743,3.503951356224032,2.8624172035513,3.5288389507372258,2.8462892771656256,3.4887409057346113,4.582718551125254,2.578634742675507,2.5613342125651832,4.432994204202432,3.057645214129561,2.9049646804667,3.192322599469883,3.7591387985035016,4.579436774517715,3.462997002105326,2.957899161642268,4.176858815979671,3.9686631012568534,2.4692142467437734,4.390963464011222,2.8410800756059933,4.005168630316222,4.438986818603867,4.0656311663948035,4.177582341723906,2.4394300707353134,3.595088361171001,3.25073812473573,3.444656516960048,2.5398113537376736,3.644820698097544,2.6700924044561996,3.8630143443447356,3.368877075133058,2.694452234820333,4.379351667941242,3.948490191103819,3.0313278751995054,4.242792190950445,2.9673296649102516,3.3932201496066607,2.777214075234381,2.522044587846663,4.75890334026533,3.3228853241612404,3.08659906887416,4.576093022609271,2.5049848673188553,2.9871200154938484,3.297400733729438,3.0744952306340085,3.6460539230731537,2.6243619577162205,4.54536831809496,2.6413905587038737,4.764769922553102,3.209832900953537,3.511399032235332,3.2859809774923487,3.4873979572062828,4.056736321650448,3.8028429069087855,4.592273031530343,3.427016855109818,3.425970544497751,4.309821720484369,3.433783643013897,2.2647430219280014,2.5957002660565376,4.091510740038098,2.706401714906864,3.815136928582089,3.626833971672916,4.005674804465604,3.1570094760206038,4.4439497027387915,2.950407990822079,4.127388641653196,3.6242963262528916,3.2608851765533116,2.668566806690772,2.895029381402714,3.475649348741132,2.3940052416830397,3.8607009182093135,4.77624909111291,3.9108661441042747,3.5499897605717647,3.5641434259118565,3.8833622117144464,3.6662256679094125,4.093276172617251,4.399368453644858,3.7874260901730628,3.2313062138344453,2.355436754989816,2.5741797598867304,4.405656801842355,2.9508290671919655,3.161689070233997,4.236631990732549,4.2720383194502585,3.7425447594420906,4.013020484286049,3.0840466398369695,4.01103166319018,4.0433288314349465,3.665196154555916,2.3995114751984867,3.3526607894527904,2.989096656187237,3.2899305865136235,3.0543207627694113
